epoch,train_loss,val_loss,val_macro_auc,val_macro_f1,val_kappa
1,0.245492,0.279591,0.830239,0.477059,0.400399
2,0.159981,0.291111,0.825018,0.493219,0.410273
3,0.129439,0.291822,0.818961,0.482102,0.40397
4,0.103632,0.298128,0.823209,0.501994,0.409411
5,0.086421,0.295585,0.821513,0.503121,0.414185
6,0.071869,0.295436,0.821857,0.493621,0.410643
7,0.057265,0.318168,0.80265,0.514366,0.429082
8,0.047832,0.312933,0.826687,0.524665,0.444737
9,0.04597,0.313008,0.81552,0.51847,0.430605
