epoch,train_loss,val_loss,val_macro_auc,val_macro_f1,val_kappa
1,0.04091,0.484503,0.829726,0.53965,0.406198
2,0.038263,0.508662,0.817037,0.543956,0.4181
3,0.036917,0.482829,0.812565,0.503336,0.379005
4,0.03528,0.536237,0.805182,0.538464,0.422431
5,0.033511,0.480512,0.794326,0.515798,0.388895
6,0.034866,0.475808,0.810681,0.538693,0.42137
7,0.033344,0.524136,0.811193,0.488367,0.345724
8,0.032643,0.490556,0.8236,0.508884,0.389827
9,0.032356,0.489622,0.821911,0.503865,0.378449
