epoch,train_loss,val_loss,val_macro_auc,val_macro_f1,val_kappa
1,0.307982,0.28177,0.84072,0.432262,0.37411
2,0.28254,0.308286,0.819656,0.355933,0.320149
3,0.273631,0.271904,0.835017,0.478875,0.420549
4,0.255772,0.308909,0.824127,0.451854,0.391067
5,0.241339,0.266228,0.829404,0.472495,0.394233
6,0.249911,0.275101,0.820329,0.436047,0.367202
7,0.237732,0.287639,0.803252,0.422987,0.353276
8,0.229907,0.273218,0.802788,0.481568,0.407782
9,0.226292,0.279977,0.806677,0.494028,0.412346
